RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
77013,67582,67687,67314,67163,66776,66505,66130,65969,66208,66281,66602,66748,66895,66781,66580,66541,66588,66981,67237,67405,67511,67947,68174,68353,68307,68681,69362,70127,70636,70837,71095,71218,71552,71547,71948,72368,73057,73328,73374,73477,73804,74328,74638,75093,75077,75374,75449,75587,75831,76428,78049,79189,80290,80235,80921,81681,82728,83392,84107,85042,85898,86289,86239,85955,85749,85788,85730,86138,86490,87220,87693,88311,88913,89198,89450,89709,90303,91245,91862,92313,92652,92986,93104,92733,92500,92217,92234,92449,92910,93102,93023,93125,93083,93337,93548,94435,94351,93973,93264,93286,93133,92948,92551,91688,90736,89980,89573,88782,88071,87629,87481,87428,87728,87956,88504,89331,90259,90318,89926,89914,90136,90384,90563,91139,91292,91068,90091,89151,88502,87805,87321,86830,86571,86512,85881,85528,85248,85122,84827,84399,83960,83816,83107,82810,82377,82443,82462,82409,82685,82950,83805,84907,85701,85984,85784,86038,86358,86708,87278,87875,88494,88658,89227,89519,90006,90521,91082,91378,91531,91838,92195,92584,93234,94696,96163,97988,99345,100517,101506,102491,103794,104995,106543,107482,107983,108092,107970,107443,106214,105283,104923,105200,106059,106951,107857,108379,109033,109872,110964,109936,109166,108873,111132,112736,113653,114043,114702,115976,116632,117259,116975,116602,116540,116471,117112,117637,118767,119952,121086,122480,124007,125374,126491,127161,128235,129602,131250,132517,133536,134967,136012,136513,136391,136596,137316,138401,139335,140193,140814,141158,141209,141676,142982,144680,145992,147072,148276,149323,150988,152871,155208,157033,158244,159734,160263,160928,161959,164794,167943,171834,175190,178192,179875,181763,183816,186654,189916,193358,196401,199253,201421,203423
79414,67724,67689,67761,67998,68372,68620,68770,68908,69212,69607,70133,70819,71490,71962,72222,72423,72626,72704,72773,72845,72969,73062,73089,73268,73441,73645,73694,73182,72915,72783,73522,74391,75276,75780,75927,76089,76381,76889,77346,77786,77376,76855,76316,76346,76344,76383,76477,76699,76931,77250,77496,77743,77940,78170,78320,78455,78614,78843,79073,79375,79641,80027,80316,80743,81101,81540,81913,82180,82404,82663,83012,83418,83816,84300,84750,85165,85718,86357,87013,87553,,,,,97583,98005,98330,98781,99061,99160,98991,98961,98896,98666,98907,98851,98876,99192,99602,100291,100038,100388,100352,101464,102520,103706,103883,103774,103943,104095,104386,104460,105016,105612,106416,106631,106604,106290,106542,106860,106985,106987,107266,107899,108504,108482,107914,106723,105919,104906,104381,104021,104360,104648,104599,104164,103286,102700,102392,102446,102529,102476,102170,101155,100991,101374,102612,103181,103280,102364,101184,100073,98513,97791,97531,98385,98422,97893,97912,97377,97519,97511,98820,99022,98993,98332,98920,99322,99748,98783,97025,96633,97559,99231,99553,99053,98769,98267,99017,98922,99026,98380,98132,97830,97112,96629,96028,95953,95915,96219,95967,95939,95887,96337,96735,97458,98712,100021,101576,103091,105158,106690,107411,108040,108852,109921,110400,110959,111646,112430,113131,114317,114372,114633,113930,114463,114123,114078,114323,115582,116369,116651,116885,117940,118703,119297,119984,121195,122035,123170,123535,123863,123439,123034,122987,123138,123899,120959,118196,114990,115310,115698,116899,118285,119533,120432,121346,122459,124018,126103,127784,129064,129489,129945,130400,132210,134738,137713,139551,141398,143192,145902,147988,150178,152169,155150,157638,159553,161036,162533,164052,164736
77093,67831,67826,67809,67808,67676,67715,68069,68834,69427,69584,69836,70084,70196,70067,69482,69289,68991,69264,69453,69649,69961,70376,70534,70618,70483,70578,70749,71517,72484,73042,73289,73025,72680,72117,72220,72424,72835,72859,73101,72969,73007,73369,74084,75331,75994,76434,76478,77044,77492,78142,79603,80529,81632,81231,81657,81346,81888,83109,84207,85383,85938,86655,87282,88015,88592,88547,88387,88695,89352,89485,89769,89924,90714,90896,91554,92211,93341,94015,94407,94534,94882,95009,95474,95532,95702,94933,94083,94170,94465,95446,95519,95954,96221,96131,96219,95857,95194,94413,93697,93506,92943,92094,90707,89328,88453,88869,89105,88822,87642,86850,86073,85399,84828,84722,84890,85125,84766,84324,83567,83446,83239,82729,82633,83076,83786,84126,83746,84027,84219,84258,83566,82935,82411,82333,81645,80833,80238,79799,79746,79586,79351,78591,77177,75737,75027,74771,74909,74838,75258,75413,75633,76022,76824,77379,77587,77619,77842,78386,79278,80315,80664,80827,80976,80933,80705,80355,80253,80307,80796,81601,81972,82615,82967,83866,84877,86296,87363,88040,88648,89825,90840,91860,92964,93784,94221,94226,94169,93841,92522,91651,90813,90841,91179,91785,92399,92662,92991,93470,94064,93585,93791,94002,95598,96598,97068,97615,98081,98584,98798,99111,99906,100060,100011,99878,100589,101792,103186,104470,106512,108608,110992,112798,114459,114708,115094,115568,117576,119177,120924,121838,122198,121941,121718,121651,122160,123343,124938,126327,126769,127574,128347,130167,131743,133643,135189,136951,138470,140819,143277,146001,148170,150122,152111,152805,152060,151409,152487,155456,158212,161578,164527,167006,168573,170304,172691,174585,175988,177888,180064,183008,184711,186503
77012,67876,67846,67255,66627,65623,65120,65155,65496,66063,66208,66868,67541,67757,67787,67284,67094,66849,67285,67660,68244,68507,69069,69363,70116,70722,71100,71379,71697,72148,72087,72353,72455,72548,71987,71797,71165,70877,70470,70738,70410,70382,70525,70986,71223,71136,71151,70734,70299,69930,70019,71014,72355,73699,74261,74777,75867,77302,79033,80008,81098,81815,83055,84014,84654,84811,84919,84919,84224,83029,82008,81936,82150,82394,82490,82717,83028,82925,82797,82665,82883,83187,83528,83734,83567,83291,82298,81437,81469,82469,83330,84011,84153,85261,85642,86549,86775,86601,86433,86558,86587,85985,84851,83729,82477,80913,80683,80489,80564,79302,78369,77164,76700,76928,77858,78366,78008,77255,76501,76034,75411,75000,74544,74762,75027,75415,75513,75281,75280,75375,75344,75198,74749,74082,72700,70943,70031,69558,69860,70460,71269,71752,71365,70512,70270,70460,70969,70820,70540,69979,69755,69456,69484,69416,69788,70453,71147,70896,71244,72455,74217,75331,75494,76029,76899,77671,78181,78005,77952,78080,78523,79242,79901,80093,79822,79667,79496,80278,80923,81751,82496,83253,84157,84743,85398,86408,87462,87998,88526,88890,89890,90393,91089,92235,94170,95694,96343,96597,97139,97941,97403,96937,96824,98407,99622,100822,102133,103944,105306,105456,105354,105000,104850,104568,104801,105507,107349,107722,107615,106952,107910,109833,112104,114505,116556,118106,118820,120055,120671,122359,123384,124071,124193,124830,125511,126204,127223,128580,131272,133052,135790,138568,141656,143543,144372,145332,146753,147704,148846,150223,151316,152763,154400,156986,157516,155379,153264,153602,157602,162215,167109,170475,171989,172025,171467,171729,172304,174450,176803,180114,182709,184889,186075
78237,67960,68001,68178,68407,68149,67814,67481,67746,67824,67615,67367,67155,67025,66703,66278,65645,65191,65004,65011,65026,64867,65012,64938,64956,64926,65172,65409,65967,66374,66932,66524,66459,66086,66383,66602,66916,66864,66664,66364,66282,66447,66565,66988,67139,67485,67597,67821,68260,69124,70196,71062,72183,73016,73570,74074,74453,75570,75945,76548,76624,77063,77425,77734,77954,77960,78202,78244,78663,79068,79915,80064,80485,80227,80894,81179,81479,81360,81619,82139,82423,82941,83302,83999,84255,84564,84460,84248,84430,84996,85759,86615,87363,88060,88302,88408,88702,88570,88333,87783,87561,87459,86964,86532,84809,83609,82573,82839,82325,81406,80668,81306,82550,83503,83796,84270,83590,83102,81858,81954,81761,82023,81612,80992,80296,80405,80587,80588,80725,80357,79924,79053,78923,78515,77912,77409,77051,76877,76543,76609,76591,75222,74127,73316,73677,73663,73146,72434,71811,71726,71735,70704,69824,68612,68208,68024,68436,69381,70225,70931,71360,71870,72727,73433,73730,73718,74087,74576,75536,75882,75950,75333,74339,74265,74347,75047,73881,73450,73318,74463,75023,74949,75053,75246,75901,76645,77494,78224,79522,80733,82300,82709,83278,84313,85326,87126,88212,88786,88845,89016,88290,87207,85556,85580,85875,87691,89563,89977,89603,88747,88938,89534,91250,92021,91742,91187,91594,91778,91931,93020,94926,96680,97681,99533,101731,102423,102490,101924,102973,104532,106403,108367,109658,110666,110923,110931,110621,111293,111042,110719,109552,109394,110004,111597,111879,111862,111261,112224,113619,115752,118066,120203,120986,122018,123140,124797,126842,129592,133177,135961,139163,142233,145128,147432,149348,151726,153845,156470,159456,161601,162459,161162,160585
75662,69131,69460,69399,69446,69257,69354,69517,69786,69777,69825,69886,70255,70511,70694,70630,70709,70865,71032,71100,71257,71740,72144,72314,72310,72268,72434,72469,72660,72702,72834,72932,73130,73461,73750,73931,74088,74234,74360,74323,74431,74553,74839,74921,75096,75110,75270,75341,75499,75532,75717,75931,76325,76631,76968,77093,77359,77590,77992,78182,78409,78935,79663,80578,81443,82410,83394,84385,85238,87191,88855,90538,90887,91235,91584,91996,92548,93015,93191,93115,93071,93255,93421,93392,93746,94220,94909,95601,96738,97662,98871,99533,100732,101349,102626,103739,104928,105605,105893,105950,105772,105623,105368,105245,105064,104440,103145,102016,101298,101361,101293,101381,101259,101059,100743,100529,100258,100017,99789,99705,99654,99747,99952,100121,100160,100182,100291,100377,100334,100306,100262,100287,100107,99880,99681,99611,99494,99346,99250,99357,99446,99739,100005,100358,100486,100698,100893,101071,101089,101170,101444,101825,102141,102395,102718,103135,103557,103973,104387,104767,105002,105322,105793,106453,107021,107595,108172,108833,109542,110287,111099,111787,112334,112911,113478,114078,114573,115147,115818,116423,116992,117633,118361,119109,119665,120230,120805,121394,122042,122579,123264,123808,124596,125292,126169,126821,127578,128287,129036,129725,130329,131050,131834,132624,133307,133626,133847,133912,134315,134686,135078,135273,135571,135678,135886,,137196,138059,139271,140031,141584,144146,147462,149551,150804,152253,153492,154565,154787,156088,157893,160054,161725,162414,161703,161385,160622,160277,159484,159943,160711,161346,159286,156851,154094,152451,151184,150896,148735,145816,142948,141994,142222,144058,147469,151145,153020,154850,156893,159479,162203,165169,167485,169352,172347,175487,179319,182088,185008,187223,189674,192315,194859
79915,69326,69323,69221,69162,69181,69124,68870,68544,68116,67706,67270,67123,67105,66926,66431,65925,65540,65410,65195,65004,64848,64764,64520,64162,63772,63468,63408,63472,63849,64077,64347,64290,64373,64493,64878,65450,65968,66402,66734,66861,67026,67081,67439,67979,68499,68945,69291,69526,69810,70296,71048,71708,72056,72579,73017,73472,73583,73787,73816,73546,73602,73761,74335,74597,75040,75320,75809,76389,77333,78250,79059,79616,79993,80417,81082,81680,82236,82985,83806,85033,86303,87844,88769,89031,88423,88320,87955,88808,89436,90681,91799,92397,92858,93265,93949,94717,94404,93928,93271,92962,92578,92113,91494,90992,90855,91158,91216,90888,90408,90424,90408,90378,90155,89986,89896,89881,89709,89484,89291,89456,90168,90456,90333,89753,89914,90009,89930,89541,89405,89014,88773,88424,88395,88277,88756,89209,89297,88811,88711,88662,88585,88192,88003,88078,88449,88366,88222,87572,87404,87025,86968,86848,86582,86029,85543,85669,86089,86707,87184,87950,88371,88856,88921,89204,89299,89313,89197,89031,89227,89158,89542,89267,89136,88319,88048,87671,87564,87278,87382,87519,87602,87336,86857,86426,86429,86580,86428,86055,85572,85631,85581,85779,85798,86055,86214,86684,87072,87682,88231,89025,89491,89925,90630,91528,92117,92358,92540,93156,93550,93809,93739,93559,93602,94008,94065,94057,93500,93376,93123,93081,93160,94010,94651,95217,95206,95329,95865,96253,96741,97351,98344,99549,100722,101490,102117,102431,101614,100545,99519,99887,101014,102058,102504,102227,102109,102599,103405,104276,105729,107507,109483,111062,113005,114782,116779,118430,120446,122608,124965,127599,130060,131929,133551,134628,135640,136753,138327,141307,143662,146303,147693,149276
75904,69394,69362,69413,69550,69680,69892,70146,70542,71000,71442,72047,72513,72986,73238,73459,73568,73608,73586,73643,73691,73910,74131,74284,74356,74253,74388,74454,74593,74692,74841,75065,75270,75533,75807,76016,76218,76173,76246,76322,76559,76619,76552,76378,76338,76324,76449,76510,76658,76733,76947,77176,77515,77776,77903,78049,78205,78476,78780,79055,79278,79459,79726,79943,79843,79598,79235,79120,78891,78847,78786,78875,79081,79323,79700,80106,80620,80997,81234,81447,81655,81952,82294,82720,83106,83470,83831,84258,84650,84904,85010,85013,85094,85272,85602,85869,86072,86153,86060,86029,85997,86196,86311,86344,86333,85976,85708,85374,85334,85204,85171,85371,85586,85863,85921,85967,85879,85732,85665,85597,85565,85458,85331,85319,85305,85315,85173,85109,85060,85150,85101,85032,84778,84435,83982,83666,83630,83730,83868,84030,84150,84523,84817,85196,85329,85426,85647,85836,86112,86275,86561,86835,87112,87275,87519,87858,88265,88568,88836,89143,89677,90214,90832,91391,91974,92505,93002,93564,94110,94700,95180,95682,96227,96853,97598,98278,99011,99661,100323,100917,101523,102296,103170,104023,104750,105428,106110,106696,107315,107785,108227,108624,109209,109994,110791,111569,112252,112900,113552,114157,114741,115071,115439,115891,116709,117600,118537,119296,119974,120469,120980,121542,121841,122155,122433,122930,123472,124090,124728,125309,125810,126409,126902,127358,128564,129819,131185,131698,132320,132827,133434,133950,134548,135078,135599,136001,136320,,135592,136029,,137996,137877,137978,137819,137459,137130,137018,137290,137863,138233,139204,139798,141987,144369,146983,148346,149694,150873,152251,153573,155327,156466,157295,160244,163430,167280,168706,170323,171338,173961,176529,178987
77577,69598,69614,69424,69577,69929,70445,70613,70289,69866,69563,69763,70149,70727,71095,70758,70236,69779,70052,70281,70463,70931,71432,71957,72372,72592,72713,72936,73452,73954,74406,74803,75508,75842,76086,76077,75783,75508,75257,75420,75391,75717,76187,76854,77132,77300,77229,77181,77351,77607,78069,78420,78882,79301,79495,79637,79686,79757,79922,80232,80646,81351,82027,83043,84040,84979,85958,86579,87393,87654,88271,88585,88980,89708,90608,91517,91597,92017,92979,94330,95443,96648,98043,99213,99604,98842,98117,98218,99587,100773,101018,101358,102439,103663,104038,103905,104301,105567,108331,110751,111907,111651,111449,113172,115402,117602,120728,122364,124291,121995,119508,116441,115654,116214,116455,115698,113586,111350,109496,109323,110563,112384,113799,114846,116287,117502,118298,118493,119017,117159,114805,112038,111142,109950,109213,109230,109550,108583,107753,106471,104272,101887,100007,100085,100703,101596,101681,102628,104256,106545,107313,107883,108510,108186,108805,109848,111475,112218,112206,112049,111970,112494,113292,114109,114897,116248,117597,119419,121408,122094,122481,123373,125115,127110,127687,128761,128687,130021,131111,132388,133454,136149,139285,142285,144066,146524,149254,151371,150989,150527,149558,150934,150989,150492,150310,149771,150751,152398,154966,156665,157653,158009,159863,159881,160289,160113,161003,162116,162884,163352,164974,165879,167012,168368,170275,172183,172563,173546,174511,174902,174523,174663,176417,179000,181700,181643,181431,180472,182415,184340,185726,185884,185228,184441,183755,183188,180940,179341,176922,176819,176478,177245,178432,179482,180232,180940,181417,182089,183625,186217,189398,191048,192199,193090,194026,194776,196439,198259,201454,204726,209960,214865,219346,219834,222177,225895,,243912,247214,244749,246363,249741,251822
76119,69848,70123,70090,70279,70428,70587,70580,70560,70477,70454,70377,70639,70467,70038,69232,69072,68995,69309,69339,69837,69753,69795,69661,69863,70012,70076,70385,70679,71129,71653,72413,72982,73315,73378,73612,73667,74140,74923,75652,76019,75385,75138,75053,75473,75950,76346,76528,76241,76130,76629,77903,79156,80008,80843,81088,81340,81530,81983,82125,82194,82629,83337,84056,84382,84897,84564,84864,85158,85815,85710,86111,86251,86742,86299,86622,86650,87133,87511,88041,88560,88614,89142,89329,90083,90149,90271,89794,89615,89610,89756,89655,89308,89087,89108,89024,88569,86724,84905,83146,82117,80874,79752,78775,77211,75522,73966,73285,72715,72164,71954,71778,71819,71397,70692,69190,68055,67351,67334,66807,66492,65797,65056,63980,63700,63249,62983,61852,61220,60483,60240,60090,59022,58238,57172,57134,56997,57235,57032,57028,56926,57853,58302,59446,59987,61004,60921,60306,59537,59590,59899,60516,61028,61643,62466,63103,63782,63511,63342,63257,63509,63579,64075,64817,65527,65515,65152,64588,64667,64878,65583,65954,66220,66365,66364,66607,66721,66809,66795,66541,66449,66831,67362,68871,70148,71530,72065,72576,73416,73893,74732,75647,77146,78182,79533,80434,81404,82216,83257,84542,84524,84412,84076,84775,85603,86738,88314,89903,90895,92073,93172,94926,95881,97047,98196,99762,101193,102588,104063,106020,107940,109233,110470,111465,112559,113938,115556,118177,120891,123512,125021,125911,126021,126825,127570,129117,130879,132307,133587,134151,135247,136849,138694,140144,141109,142137,143222,144062,145688,147369,149611,150802,152045,153075,154691,156756,160013,164059,168432,172997,177249,181054,183805,185287,187337,190092,194092,197548,202676,208301,213424,215377,215817
77078,70059,70150,69933,69615,69198,69119,69280,69460,69485,69415,69796,70121,70163,69714,69059,68850,68910,69340,69643,69696,70132,70570,71138,71169,71229,71339,71536,71685,71865,71928,72470,73098,73721,73747,73500,73800,73963,74316,74385,74836,75415,75946,76109,75996,75799,75765,75911,76541,77270,78141,79287,80249,81259,81546,82332,82783,83380,83729,84096,84181,84674,85255,86175,86774,87612,87834,88183,88303,88853,88793,88617,88875,89424,89151,88537,87849,87907,87981,88506,89020,89881,90060,90662,90982,91494,91323,91160,91397,91790,91898,91582,91340,91342,91543,91596,90957,89683,88595,87714,87160,86187,85890,85358,84788,83604,82415,81141,80014,78915,78520,78642,79351,79998,80594,80875,80153,78884,78241,78860,79105,78786,77800,76719,76464,76328,77216,77080,76254,74543,72726,71358,70514,69745,68998,68107,67429,67022,65411,64106,64058,64784,65196,65073,65636,66386,66870,67776,68118,68244,67740,68510,68857,69313,69710,70943,72435,73940,74945,76097,76609,77050,76640,76063,76152,76817,78074,78314,78347,78149,78304,77774,76609,75603,75615,76481,77075,77763,77491,77513,77490,77746,78413,79009,79968,80382,80806,80702,81264,82068,83242,83507,84173,85922,87605,89219,89660,90461,90619,90959,90957,90937,91235,92076,92509,92213,92297,92455,93207,94106,95979,97234,97738,97495,97558,98101,98267,99109,99946,101265,101546,101606,101645,102390,102771,103444,104365,105592,106983,108859,111296,113438,115000,116382,117938,118599,119578,120096,121319,121193,121310,121032,122265,124086,127045,129039,130908,131970,133729,135564,138163,140415,142223,143051,144674,145876,147202,148386,150638,153385,156982,160262,163556,165593,167866,169553,171849,174461,178076,180750,182862,184127,185598
75603,70070,70354,70520,71085,71631,72513,73011,73469,73211,73269,73277,73842,74503,75341,75814,76225,76498,76854,77176,77529,78100,78948,79626,80053,80083,80469,80661,80648,80679,80946,81319,81316,81459,81607,81920,82261,82229,82272,82138,82421,82225,82087,81819,81811,81894,82191,82516,82728,82811,83157,83360,83738,83718,84173,84236,84862,85122,85941,86073,86295,86682,87367,88250,88809,90175,91459,92866,93443,94358,94929,95583,96274,97051,98413,99346,99894,99518,98956,99740,101069,102773,103649,104061,104383,105020,105288,105821,106293,107540,109053,109727,109999,109637,109947,111213,112345,113504,113250,113153,112656,112555,112473,111900,111129,109552,109049,108915,109136,109335,109434,110107,110262,110318,110138,109928,109618,109189,108617,108340,108260,108336,108418,108574,108880,109087,109163,109281,109452,109682,109364,109027,108443,107944,107537,107308,107314,107366,107368,107628,107684,107913,107824,107977,108011,108292,108515,108606,108712,108709,108993,109465,110227,110863,111325,111685,112178,112610,113120,113473,113847,114228,114875,115830,116712,117633,118335,118965,119438,119857,120397,121040,121881,122926,123923,124849,125568,126484,127266,127923,128538,129165,130132,130887,131719,132272,132754,133389,134349,135340,136125,136561,137194,137847,138899,139529,140469,141174,142068,142677,143194,143815,144560,145662,146431,147142,147429,147865,148336,148884,149531,150134,150721,151145,151729,,153561,153680,154272,154682,,160782,,167387,168619,169188,169697,170832,170775,171613,172578,174664,175636,175270,171671,168880,166272,166781,167375,172820,177455,181811,179305,176050,172198,169735,168223,167560,164898,161168,157431,156244,156337,158224,159150,160400,159959,161514,163669,166665,170579,174109,177054,178873,181963,184192,186322,187670,189007,190186,191396,195589,200157
77039,70425,70339,70475,70696,71064,71346,71483,71535,71573,71766,72159,72622,72710,72726,72453,72533,72476,72586,72514,72645,72956,73394,73641,73944,74138,74494,74827,75480,76000,76672,77133,77758,78268,78759,79175,79368,79661,79818,80135,80254,80296,80068,79968,80075,80242,80537,80872,81053,81192,81717,83151,84522,85887,86280,86970,87231,88050,88654,89195,89658,90164,90892,91607,92210,92571,93162,93832,94611,94938,94986,95182,95521,95862,95679,95396,95619,96396,97356,98012,98415,98701,98777,98739,99105,99340,99597,99400,99752,99728,99656,99268,99297,99581,100314,101153,101420,100901,99978,99328,98961,98546,97955,97367,96661,95822,94979,94315,93680,93119,93101,93061,92699,92324,92176,91770,91174,90231,90002,89441,89727,89627,89783,89923,90434,90553,90458,89966,89050,87776,86553,86149,86030,85607,84969,83964,83211,82849,82144,81647,80644,80215,79536,78577,77957,77819,78388,78597,78671,78631,78653,78685,79299,79646,79633,79750,79798,80689,81161,82083,82697,83219,83635,84219,84581,85142,85463,85714,85964,86275,86855,87040,87160,87138,87683,88295,89518,90557,91461,92329,93076,93824,93776,94298,95021,96119,96481,96587,96665,97688,99306,100942,101457,102489,103392,104368,104444,104969,105530,106228,106636,107123,107968,109369,110981,111859,112567,113373,114530,115681,117176,118482,119981,121059,122032,122275,122270,122531,122875,123559,124084,124939,126002,127187,128547,129600,130810,131732,132988,134223,135204,135709,135913,135992,136846,138084,139605,140396,141012,140592,140025,139015,139551,140650,142169,143258,144486,145859,147081,148698,150472,152805,154553,155883,158030,159465,161276,162424,165408,168414,171702,173904,175900,177699,179826,182287,184326,187190,190094,193153,196251,198526,200025
77087,70614,70552,70451,70635,70800,71259,71559,71920,72104,72160,72557,73028,73247,73299,73159,73226,73165,73193,73202,73472,73960,74519,74876,75069,75163,75230,75584,76024,76647,77003,77506,77750,77943,78151,78610,79026,79280,79404,79658,80045,80531,81028,81440,81449,81423,81272,81400,81499,81953,83012,84717,86153,87171,87427,88362,89014,89819,90446,91019,92200,92875,93679,93877,94392,94808,95243,95264,95286,95234,95109,95316,95268,95111,94609,94376,94414,94970,95617,96297,96643,96832,97276,97520,97932,98138,98254,98100,98043,98009,98036,97901,97905,98004,98290,98718,99169,98836,98209,97819,97666,97221,96729,95880,95020,93705,93209,92579,91656,90509,89855,89677,89569,89738,89598,89565,89501,89431,89237,88986,88854,88714,88450,88590,88849,88747,88634,88155,87561,86981,86266,85805,85130,84651,84222,83427,83014,82672,82849,82695,83483,84038,84514,83577,82797,82520,82716,83048,83045,83202,83098,83704,84173,84416,84045,83825,83786,83859,83978,84713,85510,86281,86677,87174,87500,87897,88366,88982,89360,89575,89998,90284,90406,90502,90439,91224,92171,94013,95312,96187,96697,97146,97815,98569,99528,100471,101390,101815,102580,101128,99813,98453,99468,101196,102604,103462,103334,103198,103669,104436,104272,104001,104415,106035,107688,108520,109787,111530,113575,115059,116420,117573,117101,116627,116221,117571,118993,119990,120743,121054,122153,123143,124033,124676,125913,127461,129349,131095,132862,134581,136113,137447,138776,140451,142072,143313,144005,145016,146459,145841,145101,144276,146149,147636,148973,149391,150266,151215,152684,154224,155914,158227,160968,163137,164703,164658,165368,166783,169943,173593,177772,180997,183113,184104,185453,187104,189824,193444,197655,201519,204155,205400,205858
