,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
77449,107002.0,107015.0,106817.0,106822.0,106853.0,107066.0,107220.0,107449.0,107831.0,108066.0,108520.0,108923.0,108978.0,108782.0,108252.0,108068.0,108128.0,108285.0,108430.0,108202.0,108242.0,108397.0,108681.0,108792.0,108913.0,109089.0,109664.0,110260.0,110790.0,111182.0,111674.0,112366.0,112975.0,113504.0,113840.0,114163.0,114439.0,114658.0,114989.0,115315.0,115729.0,116006.0,116259.0,116483.0,116627.0,116765.0,116735.0,116806.0,117051.0,118091.0,119731.0,120882.0,121970.0,122115.0,123088.0,123450.0,124020.0,124218.0,124745.0,125551.0,126340.0,126915.0,127216.0,127366.0,127158.0,127054.0,126794.0,126547.0,126124.0,125637.0,125525.0,125343.0,125370.0,125130.0,125187.0,125169.0,125517.0,125916.0,126395.0,126889.0,127404.0,128325.0,128976.0,129789.0,129939.0,129864.0,129511.0,129829.0,130510.0,131298.0,131753.0,132310.0,132809.0,133153.0,133235.0,133145.0,132397.0,131527.0,130746.0,130469.0,130057.0,129591.0,129182.0,128347.0,127198.0,126082.0,125098.0,123954.0,122829.0,122440.0,122367.0,122470.0,122537.0,122771.0,123232.0,123400.0,123500.0,123244.0,123346.0,123624.0,123698.0,123760.0,124005.0,124573.0,124942.0,124823.0,123944.0,122536.0,121393.0,120546.0,120109.0,119664.0,119129.0,118353.0,117194.0,116123.0,115418.0,114972.0,114874.0,114762.0,114442.0,113865.0,112633.0,111606.0,111152.0,111311.0,111842.0,112034.0,112292.0,112558.0,113337.0,114412.0,115073.0,115302.0,115539.0,115971.0,116881.0,118013.0,119871.0,121906.0,123934.0,125574.0,127333.0,128945.0,130598.0,132106.0,133680.0,135011.0,136511.0,137934.0,139017.0,139770.0,140374.0,141564.0,142752.0,144224.0,145487.0,146841.0,148118.0,149603.0,151240.0,152711.0,154417.0,155669.0,156918.0,157889.0,158601.0,159263.0,160067.0,161313.0,162304.0,163132.0,164460.0,165670.0,166391.0,166357.0,166745.0,167330.0,168084.0,168542.0,168944.0,169182.0,170174.0,171161.0,171702.0,171928.0,172209.0,172770.0,172967.0,173182.0,172975.0,173169.0,173556.0,174502.0,175248.0,175834.0,176427.0,176916.0,177433.0,178412.0,179348.0,180152.0,180486.0,181200.0,182012.0,182945.0,183666.0,184362.0,185251.0,185917.0,186344.0,186279.0,186446.0,186884.0,187536.0,188126.0,188443.0,189175.0,190419.0,191560.0,191772.0,191802.0,192908.0,194566.0,195693.0,195919.0,196276.0,197069.0,199194.0,201479.0,204070.0,206402.0,208649.0,211557.0,213037.0,215261.0,217966.0,223453.0,229403.0,235748.0,240835.0,245421.0,248777.0,252709.0,256653.0,261312.0,266997.0,273285.0,279389.0,284432.0,287836.0,289756.0
77494,223338.0,223655.0,224374.0,225594.0,225159.0,224825.0,223712.0,224052.0,223656.0,224325.0,225491.0,226908.0,227526.0,226833.0,225968.0,225119.0,226433.0,227945.0,229117.0,229427.0,228996.0,229058.0,228592.0,227640.0,227057.0,226742.0,227630.0,228298.0,229400.0,230147.0,230012.0,229410.0,228037.0,227475.0,226676.0,227543.0,228890.0,230451.0,231232.0,231527.0,231729.0,232304.0,232865.0,233625.0,233504.0,233831.0,233825.0,234630.0,235706.0,237054.0,238755.0,239332.0,239907.0,240448.0,241341.0,242519.0,243367.0,244464.0,245534.0,246297.0,247429.0,248669.0,249568.0,249577.0,248866.0,248291.0,248101.0,247598.0,247005.0,246507.0,246222.0,246771.0,247511.0,248362.0,249107.0,249531.0,250180.0,250683.0,251359.0,252681.0,253715.0,254403.0,254379.0,255009.0,255848.0,256505.0,256670.0,256749.0,257094.0,257357.0,258089.0,259375.0,260789.0,262016.0,262558.0,263634.0,263730.0,263794.0,262876.0,262370.0,262272.0,262754.0,263513.0,263607.0,263018.0,261421.0,259906.0,258912.0,258623.0,259535.0,260609.0,261979.0,262119.0,262435.0,263005.0,263293.0,263012.0,263363.0,264362.0,265538.0,266464.0,267795.0,270043.0,271617.0,272821.0,273091.0,272267.0,270969.0,267929.0,265641.0,263569.0,263072.0,263348.0,263508.0,263171.0,262495.0,261809.0,261891.0,261659.0,260838.0,260217.0,259687.0,260067.0,259811.0,260908.0,262142.0,263894.0,265437.0,266711.0,267601.0,267986.0,268083.0,267837.0,267330.0,267252.0,267707.0,268644.0,270467.0,272971.0,276309.0,279589.0,283246.0,286228.0,289424.0,292526.0,295497.0,298530.0,300128.0,303756.0,307207.0,311161.0,312405.0,313279.0,314582.0,316793.0,318763.0,321340.0,323652.0,326201.0,328605.0,330653.0,332484.0,333377.0,334800.0,336590.0,337949.0,338481.0,338460.0,338967.0,339588.0,339774.0,340173.0,339336.0,337899.0,336534.0,336142.0,336413.0,335018.0,333452.0,331977.0,331729.0,331673.0,332107.0,332285.0,332065.0,332343.0,332452.0,332241.0,331270.0,330641.0,330588.0,330495.0,330887.0,331328.0,331834.0,332920.0,333954.0,333907.0,333296.0,333435.0,334331.0,334776.0,334610.0,334983.0,336064.0,336954.0,337878.0,337630.0,337912.0,337450.0,337307.0,336306.0,335623.0,335066.0,335310.0,335427.0,336214.0,336619.0,336954.0,336672.0,336305.0,335915.0,336205.0,337068.0,338019.0,338457.0,338595.0,339888.0,341469.0,344100.0,347342.0,351809.0,355824.0,360374.0,365761.0,372274.0,379201.0,387911.0,398599.0,409427.0,418501.0,426419.0,433465.0,439171.0,445234.0,454715.0,466332.0,480021.0,491404.0,498890.0,501155.0,499291.0
79936,90849.0,90849.0,90882.0,90848.0,90868.0,90827.0,90813.0,90765.0,90232.0,89596.0,88724.0,88584.0,88538.0,88665.0,88225.0,87933.0,87496.0,87329.0,87095.0,86872.0,86711.0,86445.0,86298.0,85907.0,85650.0,85501.0,85733.0,85897.0,86162.0,86346.0,86738.0,86969.0,87275.0,87561.0,87802.0,88139.0,88259.0,88479.0,88483.0,88552.0,88632.0,88745.0,88947.0,89374.0,89847.0,90265.0,90689.0,91058.0,91536.0,92265.0,93248.0,94273.0,95080.0,96158.0,97315.0,98302.0,98866.0,99520.0,99995.0,100226.0,100854.0,101683.0,102773.0,103075.0,103233.0,103467.0,103940.0,104792.0,105696.0,106540.0,107233.0,107840.0,108460.0,109087.0,110219.0,111586.0,113298.0,115012.0,116745.0,118558.0,120509.0,122762.0,124622.0,125929.0,125965.0,126463.0,126564.0,128314.0,129751.0,132005.0,133392.0,134142.0,134439.0,134709.0,135433.0,135877.0,134898.0,133551.0,132197.0,131850.0,131218.0,130460.0,129306.0,128271.0,127607.0,127564.0,127503.0,126932.0,126362.0,126116.0,125861.0,125201.0,124507.0,124114.0,124093.0,123935.0,123780.0,123616.0,123713.0,124015.0,124941.0,125341.0,125743.0,125271.0,125382.0,124977.0,124599.0,124056.0,123903.0,123511.0,123160.0,122649.0,122322.0,122028.0,122038.0,122322.0,122185.0,121651.0,121225.0,121083.0,120774.0,120298.0,119925.0,119953.0,120278.0,119970.0,119582.0,119009.0,119166.0,119366.0,119538.0,119483.0,119152.0,118565.0,118101.0,118248.0,118775.0,119517.0,119784.0,119978.0,119970.0,119975.0,119745.0,119454.0,119437.0,119828.0,120443.0,120792.0,121087.0,121161.0,121676.0,121771.0,121666.0,121018.0,120614.0,120761.0,120797.0,120489.0,119837.0,119738.0,119897.0,119957.0,119962.0,120067.0,120323.0,120598.0,120734.0,120637.0,120291.0,120381.0,120572.0,120934.0,121000.0,121205.0,121529.0,121710.0,121743.0,121269.0,120978.0,121077.0,121614.0,122243.0,122931.0,123688.0,124385.0,124884.0,125063.0,125649.0,126014.0,126335.0,126250.0,126322.0,126365.0,126222.0,125781.0,125514.0,125406.0,125445.0,125269.0,125093.0,125101.0,125941.0,126930.0,127707.0,128203.0,128648.0,129242.0,129674.0,130186.0,130901.0,131838.0,132839.0,133953.0,135037.0,135817.0,136346.0,135793.0,134994.0,134516.0,134847.0,135722.0,136532.0,137032.0,137309.0,137521.0,138004.0,138900.0,139872.0,141651.0,143748.0,145820.0,147646.0,149371.0,151066.0,152889.0,154682.0,157405.0,160287.0,163343.0,166155.0,169057.0,171375.0,173345.0,174972.0,176993.0,178975.0,181139.0,184519.0,188144.0,191609.0,193857.0,195569.0
77084,106614.0,106559.0,106301.0,106249.0,106214.0,106382.0,106422.0,106608.0,107009.0,107337.0,107908.0,108511.0,108806.0,108798.0,108297.0,108057.0,107999.0,108137.0,108397.0,108274.0,108418.0,108542.0,108880.0,109020.0,109174.0,109420.0,109995.0,110679.0,111305.0,111810.0,112197.0,112663.0,112979.0,113283.0,113429.0,113684.0,113984.0,114240.0,114568.0,114803.0,114991.0,115060.0,115226.0,115659.0,115952.0,116306.0,116413.0,116638.0,116929.0,117988.0,119764.0,120976.0,122008.0,121915.0,122814.0,123205.0,124053.0,124295.0,124838.0,125383.0,125910.0,126283.0,126440.0,126686.0,126538.0,126594.0,126343.0,126106.0,125642.0,125430.0,125489.0,125466.0,125366.0,125085.0,125238.0,125351.0,125925.0,126325.0,126816.0,127212.0,127728.0,128499.0,129120.0,129742.0,129929.0,129804.0,129558.0,129745.0,130182.0,130884.0,131300.0,131860.0,132160.0,132556.0,132757.0,132991.0,132357.0,131643.0,130885.0,130789.0,130502.0,130178.0,129820.0,129276.0,128492.0,127843.0,127129.0,126411.0,125522.0,125365.0,125363.0,125643.0,125885.0,126293.0,126882.0,127166.0,127221.0,126790.0,126763.0,126955.0,127072.0,127106.0,127321.0,127749.0,128046.0,127855.0,126958.0,125504.0,124257.0,123368.0,122843.0,122361.0,121872.0,121275.0,120272.0,119544.0,119032.0,118723.0,118548.0,118491.0,118421.0,118111.0,117060.0,116286.0,116070.0,116388.0,116874.0,116976.0,117049.0,117041.0,117463.0,117960.0,118186.0,118114.0,118367.0,118899.0,119870.0,121006.0,122770.0,124591.0,126398.0,127714.0,129067.0,130369.0,131694.0,132974.0,134282.0,135379.0,136640.0,137833.0,138799.0,139485.0,140218.0,141494.0,142760.0,144162.0,145445.0,146648.0,147796.0,149050.0,150542.0,151955.0,153664.0,155032.0,156347.0,157311.0,157952.0,158431.0,159039.0,160067.0,160929.0,161506.0,162658.0,163638.0,164334.0,164223.0,164615.0,165182.0,165933.0,166145.0,166317.0,166432.0,167430.0,168458.0,168964.0,169268.0,169637.0,170330.0,170660.0,171050.0,171031.0,171259.0,171554.0,172218.0,172741.0,172997.0,173326.0,173661.0,174207.0,175347.0,176530.0,177571.0,178259.0,179270.0,180332.0,181430.0,182294.0,183063.0,183939.0,184544.0,184921.0,184867.0,184999.0,185493.0,186079.0,186709.0,187008.0,187870.0,188897.0,189830.0,189784.0,189878.0,190915.0,192518.0,193650.0,194118.0,194728.0,195765.0,198073.0,200465.0,203061.0,205287.0,207512.0,210364.0,211967.0,214231.0,216707.0,221736.0,227267.0,233598.0,238606.0,243034.0,245999.0,249483.0,252913.0,257067.0,262316.0,268096.0,273603.0,277991.0,280897.0,282555.0
78660,162156.0,162614.0,162810.0,163328.0,163675.0,164035.0,163925.0,164104.0,164240.0,164920.0,165345.0,165864.0,166199.0,166443.0,166738.0,167234.0,167552.0,167863.0,168153.0,168511.0,168619.0,168650.0,168853.0,168873.0,169145.0,169165.0,169613.0,169721.0,170043.0,170405.0,170606.0,170512.0,170387.0,170239.0,170004.0,169307.0,168771.0,168432.0,168666.0,168653.0,168701.0,168179.0,168206.0,168046.0,168098.0,167982.0,167843.0,167762.0,167721.0,168439.0,169038.0,169435.0,169269.0,169285.0,169483.0,170080.0,170568.0,171214.0,171723.0,172582.0,173010.0,173153.0,172811.0,172748.0,172751.0,173344.0,173540.0,173627.0,173481.0,173590.0,173870.0,174406.0,174871.0,175227.0,175336.0,175505.0,175695.0,175860.0,176099.0,176418.0,177020.0,177524.0,178073.0,178342.0,178721.0,178902.0,178996.0,179120.0,179808.0,180427.0,181125.0,181745.0,182599.0,183532.0,184551.0,185779.0,186407.0,186297.0,186250.0,186334.0,186573.0,186020.0,185651.0,185036.0,184450.0,183585.0,181673.0,180116.0,179010.0,178848.0,178456.0,177711.0,177407.0,177251.0,177237.0,177136.0,176923.0,176560.0,176807.0,177010.0,176792.0,176470.0,176273.0,176677.0,176939.0,177073.0,176621.0,175969.0,175279.0,174451.0,173228.0,172098.0,171473.0,171076.0,170932.0,171155.0,171161.0,170783.0,169996.0,170098.0,170195.0,170140.0,169441.0,168583.0,168376.0,168793.0,169671.0,170511.0,171266.0,172064.0,172592.0,172556.0,173016.0,173106.0,173273.0,173554.0,174236.0,175627.0,177153.0,179735.0,181775.0,183648.0,185076.0,186344.0,187530.0,188794.0,190834.0,192374.0,193703.0,194504.0,195482.0,196391.0,197672.0,199117.0,200479.0,201681.0,202965.0,204355.0,205637.0,206942.0,208594.0,210400.0,211930.0,212778.0,213768.0,215075.0,217436.0,219747.0,221592.0,222915.0,224415.0,226645.0,229075.0,230938.0,232514.0,233660.0,234593.0,235453.0,236409.0,237194.0,238167.0,239932.0,242324.0,244320.0,244786.0,245313.0,246094.0,247420.0,248009.0,248231.0,248012.0,248621.0,249618.0,251179.0,252312.0,253536.0,254725.0,255425.0,255676.0,255600.0,256259.0,257701.0,259129.0,260638.0,260795.0,261563.0,261592.0,262715.0,263898.0,265713.0,266529.0,267236.0,267394.0,267596.0,267313.0,267231.0,268044.0,268621.0,269990.0,271343.0,273495.0,275041.0,277275.0,279792.0,282399.0,283608.0,285130.0,287615.0,292110.0,296768.0,303062.0,308398.0,313797.0,322647.0,335042.0,353385.0,371968.0,394394.0,413553.0,428186.0,434780.0,440911.0,447053.0,458803.0,469077.0,481480.0,492874.0,502647.0,509584.0,505334.0,495371.0,482984.0
77479,237597.0,238554.0,239507.0,241449.0,242161.0,242135.0,241739.0,241917.0,242244.0,242530.0,242934.0,243444.0,243713.0,243255.0,242490.0,242079.0,242045.0,241848.0,241266.0,241021.0,241093.0,241067.0,240837.0,240511.0,240134.0,240132.0,240347.0,241418.0,243385.0,245469.0,246327.0,246468.0,246400.0,246948.0,246909.0,247528.0,248488.0,249801.0,250532.0,250737.0,250792.0,251089.0,251461.0,251850.0,252048.0,252675.0,253592.0,254193.0,254814.0,255703.0,256991.0,258127.0,258923.0,260407.0,261552.0,262692.0,263639.0,264917.0,266272.0,266920.0,267430.0,268031.0,268887.0,269683.0,270382.0,270919.0,271864.0,272483.0,273279.0,273764.0,273903.0,274035.0,273874.0,273957.0,273858.0,274044.0,274789.0,275743.0,277291.0,279173.0,280874.0,281665.0,281660.0,282488.0,283597.0,284464.0,284673.0,284810.0,285331.0,285693.0,286264.0,287428.0,288757.0,290546.0,291707.0,293099.0,292601.0,292129.0,290926.0,290786.0,291087.0,292106.0,293459.0,293641.0,293070.0,291436.0,289981.0,288821.0,287587.0,287927.0,288926.0,290884.0,291723.0,292362.0,293115.0,293397.0,292815.0,293000.0,293440.0,294417.0,295222.0,296925.0,299703.0,301624.0,303012.0,303043.0,302313.0,300906.0,297716.0,294633.0,291799.0,290750.0,290993.0,291480.0,291277.0,290540.0,289766.0,290110.0,290304.0,289425.0,288218.0,287152.0,287336.0,287257.0,288225.0,288961.0,290477.0,292133.0,293808.0,294654.0,295073.0,295288.0,295667.0,295475.0,295644.0,295822.0,296001.0,297259.0,299470.0,303239.0,306611.0,310618.0,313650.0,317180.0,320374.0,323715.0,326736.0,328384.0,332286.0,336355.0,340939.0,342145.0,343004.0,344825.0,348129.0,351185.0,354807.0,358466.0,362696.0,366440.0,369801.0,372618.0,374259.0,376285.0,378807.0,380847.0,381780.0,381881.0,382507.0,383351.0,384156.0,385178.0,384772.0,383064.0,381727.0,381556.0,382260.0,380883.0,379311.0,378006.0,378258.0,378562.0,379748.0,380395.0,380844.0,381352.0,381438.0,381038.0,379976.0,379687.0,379743.0,379682.0,379451.0,379465.0,379778.0,381237.0,382185.0,381860.0,380466.0,380185.0,380385.0,380247.0,379372.0,379116.0,379753.0,380450.0,381064.0,380647.0,381000.0,380694.0,380567.0,378912.0,377280.0,375884.0,375710.0,375537.0,376060.0,376252.0,377084.0,377350.0,377441.0,376874.0,377249.0,378200.0,379398.0,379487.0,378886.0,379440.0,380445.0,382835.0,385884.0,390359.0,394356.0,398791.0,403999.0,409562.0,415879.0,423208.0,433108.0,442920.0,451789.0,459230.0,465517.0,470279.0,475660.0,484828.0,496444.0,509862.0,520541.0,526923.0,528295.0,525565.0
77429,162149.0,162038.0,161740.0,161732.0,161787.0,162115.0,162088.0,162236.0,162385.0,162660.0,163149.0,163779.0,163772.0,163537.0,162463.0,161896.0,161646.0,161661.0,161591.0,160933.0,161039.0,161430.0,162176.0,162482.0,162667.0,162752.0,163458.0,164249.0,164896.0,165299.0,165772.0,166557.0,167161.0,167462.0,167552.0,167430.0,167389.0,167292.0,167366.0,167509.0,167667.0,167945.0,168164.0,168538.0,168703.0,168881.0,168839.0,168976.0,169466.0,170981.0,173541.0,175362.0,177096.0,177125.0,178366.0,178741.0,179650.0,180158.0,180973.0,181957.0,182736.0,183447.0,183894.0,184270.0,184122.0,184195.0,184058.0,183993.0,183908.0,183945.0,184420.0,184697.0,184912.0,184711.0,184953.0,185341.0,186288.0,186908.0,187604.0,188230.0,189008.0,190014.0,190483.0,191172.0,191166.0,190990.0,190378.0,190575.0,191409.0,192634.0,193223.0,193980.0,194402.0,194898.0,195082.0,195484.0,194832.0,194012.0,193323.0,193456.0,193607.0,193551.0,193945.0,193719.0,193220.0,192417.0,191339.0,190073.0,188781.0,188639.0,188695.0,189165.0,189630.0,190462.0,191278.0,191593.0,191352.0,190607.0,190614.0,190858.0,190866.0,190893.0,191377.0,192304.0,192805.0,192638.0,191647.0,189682.0,188105.0,187009.0,186693.0,186265.0,185713.0,185144.0,184340.0,184002.0,183787.0,183745.0,183772.0,183940.0,183840.0,183634.0,182606.0,182056.0,182041.0,182657.0,183623.0,184004.0,184616.0,185025.0,186076.0,186785.0,187214.0,187079.0,187574.0,188248.0,189686.0,191382.0,194093.0,196652.0,198915.0,200285.0,201549.0,203173.0,204853.0,206875.0,208520.0,210024.0,211803.0,213487.0,214672.0,215444.0,216300.0,217890.0,219606.0,221797.0,223809.0,225492.0,226937.0,228663.0,230847.0,232699.0,234953.0,236567.0,238130.0,239026.0,239527.0,239879.0,240261.0,241036.0,241353.0,241631.0,242745.0,243938.0,244439.0,243869.0,243840.0,244126.0,244566.0,244844.0,245111.0,245284.0,246117.0,247189.0,247696.0,247812.0,247882.0,248326.0,248337.0,248300.0,247885.0,248178.0,248706.0,249796.0,250278.0,250697.0,251201.0,251684.0,252153.0,252976.0,253727.0,254410.0,254695.0,255750.0,256779.0,257966.0,258846.0,259641.0,260682.0,261305.0,261317.0,260811.0,260388.0,260480.0,260597.0,260693.0,260755.0,261867.0,263095.0,263791.0,263020.0,262899.0,263901.0,265552.0,266386.0,266738.0,267398.0,268741.0,271743.0,274832.0,278202.0,281007.0,283703.0,287281.0,289333.0,292412.0,296086.0,303195.0,310882.0,318947.0,325165.0,330537.0,334352.0,338774.0,343289.0,348707.0,355921.0,363840.0,371762.0,378324.0,382860.0,385175.0
75217,70761.0,70924.0,70913.0,71083.0,71157.0,71246.0,71440.0,71809.0,72102.0,72340.0,72595.0,73271.0,73760.0,73654.0,73825.0,74231.0,74924.0,75022.0,74960.0,75074.0,75293.0,75741.0,76055.0,76318.0,76211.0,76404.0,76518.0,76888.0,77321.0,78039.0,78733.0,79379.0,80083.0,80705.0,81332.0,81580.0,81757.0,81841.0,82278.0,82563.0,82693.0,82637.0,82542.0,82553.0,82593.0,82937.0,83229.0,83260.0,84074.0,85397.0,87354.0,88630.0,89486.0,90105.0,90179.0,90167.0,89926.0,90001.0,90308.0,90403.0,91046.0,90868.0,91018.0,90936.0,91214.0,91402.0,91255.0,91157.0,91146.0,90805.0,90714.0,90488.0,90463.0,90627.0,90422.0,90501.0,90671.0,91091.0,91094.0,90975.0,91167.0,91939.0,92346.0,92727.0,92341.0,91821.0,91370.0,91580.0,92147.0,92368.0,92667.0,92825.0,92860.0,92419.0,92179.0,91798.0,91065.0,89560.0,88136.0,87150.0,86308.0,85510.0,84547.0,83802.0,83052.0,82511.0,81174.0,80493.0,79545.0,79624.0,79239.0,79037.0,78872.0,78760.0,79066.0,78587.0,78154.0,77421.0,77641.0,77787.0,77386.0,77122.0,76747.0,77023.0,76487.0,76108.0,75094.0,74018.0,72598.0,71461.0,70450.0,69909.0,68263.0,66462.0,64655.0,64321.0,64617.0,65164.0,64927.0,64187.0,63423.0,63623.0,64190.0,63986.0,62838.0,61715.0,60864.0,60934.0,61414.0,62082.0,63004.0,63321.0,64145.0,64263.0,64668.0,64343.0,64013.0,63669.0,63333.0,63439.0,63711.0,64539.0,65652.0,66127.0,66697.0,67136.0,67849.0,68306.0,68121.0,68114.0,68229.0,68672.0,69191.0,69619.0,69213.0,69215.0,69456.0,70441.0,71375.0,72317.0,72619.0,72888.0,72675.0,73712.0,74818.0,75942.0,77253.0,78144.0,79475.0,80692.0,82396.0,84082.0,83456.0,82553.0,81857.0,83311.0,84426.0,85396.0,86761.0,88888.0,90913.0,92827.0,94237.0,95745.0,96861.0,98272.0,99845.0,101530.0,103007.0,103942.0,105030.0,106176.0,106933.0,107282.0,107861.0,109217.0,112100.0,115076.0,117917.0,119416.0,121429.0,123086.0,125174.0,127264.0,128683.0,129564.0,129758.0,131188.0,134261.0,137481.0,140408.0,141079.0,140936.0,140380.0,140702.0,141959.0,143935.0,143025.0,141794.0,140121.0,143458.0,146655.0,150059.0,150355.0,150166.0,149969.0,150599.0,152376.0,153785.0,155682.0,157001.0,158883.0,161826.0,164975.0,167710.0,169817.0,171955.0,174933.0,177475.0,181689.0,185687.0,189449.0,192239.0,195099.0,199693.0,205326.0,211251.0,217146.0,222399.0,227489.0,230092.0,230391.0
